nome;sigla;municipio;id_uf;uf
FACULDADE CRISTÃ DE CURITIBA;FCC;Curitiba;41;PR
FACULDADE DE EDUCAÇÃO E CULTURA DE PORTO VELHO;FAEC-PVH;Porto Velho;11;RO
FACULDADE UNIÃO DE CAMPO MOURÃO;;Campo Mourão;41;PR
FACULDADE DE TECNOLOGIA SENAC MINAS - UNIDADE BELO HORIZONTE;FTS;Belo Horizonte;31;MG
FACULDADE DE TECNOLOGIA TECBRASIL - UNIDADE NOVO HAMBURGO;Ftec Novo Hamburgo;Novo Hamburgo;43;RS
FACULDADE ANHANGUERA DE PINDAMONHANGABA;;Pindamonhangaba;35;SP
FACULDADE EDUCACIONAL DE FRANCISCO BELTRÃO;FEFB;Francisco Beltrão;41;PR
FACULDADE DE TECNOLOGIA SENAC MINAS - UNIDADE BARBACENA;;Barbacena;31;MG
FACULDADES JOÃO PAULO II;FJP;Passo Fundo;43;RS
IPOG - INSTITUTO DE PÓS-GRADUAÇÃO & GRADUAÇÃO;IPOG;Goiânia;52;GO
FACULDADE DE TECNOLOGIA E CIÊNCIAS DA BAHIA;FATEC/BA;Alagoinhas;29;BA
FACULDADE DE TECNOLOGIA IPANEMA;;Sorocaba;35;SP
FACULDADE BRASIL CENTRAL;FBCBrasil;Goiânia;52;GO
FACULDADE DE MATO GROSSO;FAMAT;Cuiabá;51;MT
FACULDADE DE TEOLOGIA DA ARQUIDIOCESE DE BRASÍLIA;FATEO;Brasília;53;DF
FACULDADE SHALOM DE ENSINO SUPERIOR;FASES;Uberlândia;31;MG
FACULDADE DE TECNOOLOGIA AEROTD;FATECAEROTD;Florianópolis;42;SC
FACULDADE DE TECNOLOGIA LOURENÇO FILHO;FATEC FLF;Fortaleza;23;CE
FACULDADE PITÁGORAS DE GOIÂNIA;FAG;Goiânia;52;GO
INSTITUTO BRASILEIRO DE EDUCACAO SUPERIOR CONTINUADA;IBEC;São João de Meriti;33;RJ
FACULDADE ADJETIVO CETEP;ADJETIVO-CETEP;Mariana;31;MG
FACULDADE DO PAMPA;;Bagé;43;RS
FACULDADE PRINCESA DO OESTE;FPO;Crateús;23;CE
FACULDADE DE TECNOLOGIA EM SAÚDE CIEPH;FACTES;Florianópolis;42;SC
FACULDADE SÃO BASÍLIO MAGNO;FASBAM;Curitiba;41;PR
FACULDADES INTEGRADAS RIO BRANCO GRANJA VIANNA;FRB-GV;Cotia;35;SP
FACULDADE EUROPÉIA DE VITÓRIA;FAEV;Cariacica;32;ES
FACULDADE FACTUM;Factum;Porto Alegre;43;RS
FACULDADE SEQÜENCIAL;;São Paulo;35;SP
FACULDADE DE TECNOLOGIA DE BARRETOS;FATEB;Barretos;35;SP
FACULDADE CANÇÃO NOVA;FCN;Cachoeira Paulista;35;SP
FACULDADE CARAGUÁ;;Caraguatatuba;35;SP
FACULDADE ANHANGUERA DE PORTO ALEGRE;FAPA;Porto Alegre;43;RS
FACULDADE DE TECNOLOGIA NOVA PALHOÇA;FATENP;Palhoça;42;SC
FACULDADE SÃO FIDELIS;FSF;São Fidélis;33;RJ
FACULDADES EVANGÉLICAS INTEGRADAS CANTARES DE SALOMÃO;FEICS;Cuiabá;51;MT
FACULDADE SÃO MARCOS;FASM;São Marcos;43;RS
FACULDADE DE TECNOLOGIA ATENEU;;São Gonçalo do Amarante;23;CE
FACULDADE ISEIB DE BETIM;FISBE;Betim;31;MG
FACULDADE DE DIREITO DE CONTAGEM;FDCON;Contagem;31;MG
FACULDADE DE TECNOLOGIA SENAI TELÊMACO BORBA;;Telêmaco Borba;41;PR
FACULDADE DE TECNOLOGIA SENAI CIC;;Curitiba;41;PR
FACULDADE PITÁGORAS DE CONTAGEM;PIT Contagem;Contagem;31;MG
ESCOLA DE MATEMÁTICA APLICADA;EMAp-FGV;Rio de Janeiro;33;RJ
FACULDADE DE TECNOLOGIA GAP;GAP;Anápolis;52;GO
FACULDADES DO VALE DO ARARANGUA - FVA;FVA;Araranguá;42;SC
FACULDADE DOS CARAJÁS;;Marabá;15;PA
FACULDADE PITÁGORAS DE GOVERNADOR VALADARES;PIT GV;Governador Valadares;31;MG
FACULDADE EDUCACIONAL ARAUCÁRIA;Facear;Curitiba;41;PR
ESCOLA DE ADMINISTRAÇÃO DE BRASÍLIA;EAB;Brasília;53;DF
FACULDADE DE TECNOLOGIA IBRATE;FAITEC;Curitiba;41;PR
FACULDADE DE SANTA CRUZ DA BAHIA;FSC;Itaberaba;29;BA
FACULDADES UNIDAS FEIRA DE SANTANA;UNISANTANA;Feira de Santana;29;BA
FACULDADE DO PLANALTO CENTRAL;FAPLAC;Formosa;52;GO
INSTITUIÇÃO DE ENSINO SUPERIOR DE CACOAL;FANORTE CACOAL;Cacoal;11;RO
FACULDADE DE PORTO FELIZ;;Porto Feliz;35;SP
FACULDADE SANTO AGOSTINHO DE SETE LAGOAS;FASASETE;Sete Lagoas;31;MG
TREVISAN ESCOLA SUPERIOR DE NEGÓCIOS;;Rio de Janeiro;33;RJ
ESCOLA SUPERIOR ABERTA DO BRASIL;ESAB;Vila Velha;32;ES
FACULDADE LA SALLE - CAXIAS;FACSALLE;Caxias do Sul;43;RS
FACULDADE ISEIB DE BELO HORIZONTE;FIBH;Belo Horizonte;31;MG
FACULDADE SAGRADA FAMÍLIA;FASF;Ponta Grossa;41;PR
Escola DIEESE de Ciências do Trabalho;DIEESE;São Paulo;35;SP
FACULDADE FACCENTRO;;Porto Alegre;43;RS
FACULDADE DE TECNOLOGIA ITEPA;FATEPA;Porto Alegre;43;RS
FACULDADE FINOM DE PATOS DE MINAS;FINOM;Patos de Minas;31;MG
FACULDADE MURIALDO;FAMUR;Caxias do Sul;43;RS
FACULDADE ITAPURANGA;;Itapuranga;52;GO
FACULDADE LABORO;Laboro;São Luís;21;MA
FACULDADE DE MARÍLIA;FAMAR;Marília;35;SP
FACULDADE DE ADMINISTRAÇÃO E NEGÓCIOS;FAN;Maceió;27;AL
FACULDADE MAURÍCIO DE NASSAU DE BELÉM;FMN de Belém;Belém;15;PA
Faculdade dos Guararapes de Recife;FG;Recife;26;PE
Faculdade UNA de Betim;UNA;Betim;31;MG
Faculdade Presidente Antônio Carlos de Aimorés;FUNEC Aimorés;Aimorés;31;MG
FACULDADE DE TECNOLOGIA PORTO SUL;FAPS;Praia Grande;35;SP
FACULDADE BETIM;FABE;Betim;31;MG
FACULDADE REFIDIM;Refidim;Joinville;42;SC
Faculdade Presidente Antônio Carlos de Baependi;FUNEES Baependi;Baependi;31;MG
Faculdade Presidente Antônio Carlos de Ponte Nova;FUNEES Ponte Nova;Ponte Nova;31;MG
Faculdade Presidente Antônio Carlos de São João Nepomuceno;FUNEES SJN;São João Nepomuceno;31;MG
Faculdade Presidente Antônio Carlos de Vazante;FEES Vazante;Vazante;31;MG
Faculdade Presidente Antônio Carlos de Itanhandu;FUNEES Itanhandu;Itanhandu;31;MG
Faculdade Presidente Antônio Carlos de Lambari;FUNEES Lambari;Lambari;31;MG
Faculdade Presidente Antônio Carlos de Barão de Cocais;;Barão de Cocais;31;MG
Faculdade Presidente Antônio Carlos de Mariana;FUNEC Mariana;Mariana;31;MG
Faculdade Presidente Antônio Carlos de Bocaiúva;FUNEES Bocaiúva;Bocaiúva;31;MG
Faculdade Presidente Antônio Carlos de Nova Lima;FUNEC Nova Lima;Nova Lima;31;MG
Faculdade Presidente Antônio Carlos de Porteirinha;FUNEES Porteirinha;Porteirinha;31;MG
Faculdade Presidente Antônio Carlos de Sabará;FUNEES Sabará;Sabará;31;MG
Faculdade Presidente Antônio Carlos de Teófilo Otoni;FUNEES Teófilo Otoni;Teófilo Otoni;31;MG
Faculdade de Educação e Estudos Sociais de Uberlândia;FUNEES Uberlândia;Uberlândia;31;MG
FACULDADE DE TECNOLOGIA DE NOVO CABRAIS;;Novo Cabrais;43;RS
Faculdade Única de Contagem;FUNIC;Contagem;31;MG
Faculdade Presidente Antônio Carlos de Governador Valadares;FAU G. Valadares;Governador Valadares;31;MG
Faculdade de Educação e Estudos Sociais de Governador Valadares;FUNEES G. Valadares;Governador Valadares;31;MG
FACULDADE TRÊS PONTAS;FATEP;Três Pontas;31;MG
Faculdade Presidente Antônio Carlos de Itabira;FUNEES Itabira;Itabira;31;MG
Faculdade Presidente Antônio Carlos de Itambacuri;FUNEES Itambacuri;Itambacuri;31;MG
Faculdade Presidente Antônio Carlos de Ribeirão das Neves;FUNEES R. das Neves;Ribeirão das Neves;31;MG
FACULDADE DE TECNOLOGIA DO COOPERATIVISMO;;Porto Alegre;43;RS
FACULDADE DE TEOLOGIA E CIÊNCIAS;FATEC;Votuporanga;35;SP
Faculdade Presidente Antônio Carlos de Arcos;FUNEES Arcos;Arcos;31;MG
Faculdade Presidente Antônio Carlos de Elói Mendes;FUNEES;Elói Mendes;31;MG
Faculdade Presidente Antônio Carlos de Senhora dos Remédios;FUNEES;Senhora dos Remédios;31;MG
FACULDADE ÚNICA DE TIMÓTEO;FUNIT;Timóteo;31;MG
Faculdade Presidente Antônio Carlos de Itabirito;;Itabirito;31;MG
Faculdade Presidente Antônio Carlos de Uberaba;;Uberaba;31;MG
Faculdade Presidente Antônio Carlos de Uberlândia;;Uberlândia;31;MG
Faculdade Presidente Antônio Carlos de Congonhas;;Congonhas;31;MG
INSTITUTO SUPERIOR DE ENSINO E PESQUISA DE CAMBUÍ;ISEPEC;Cambuí;31;MG
Faculdade Presidente Antônio Carlos de Itajubá;;Itajubá;31;MG
FACULDADE CATÓLICA DE SANTA CATARINA;FACASC;Florianópolis;42;SC
FACULDADE DE TECNOLOGIA INTENSIVA DE PARNAÍBA;FATECI;Parnaíba;22;PI
NOVA FACULDADE;NF;Contagem;31;MG
FACULDADE MAURÍCIO DE NASSAU DE FORTALEZA;FMN Fortaleza;Fortaleza;23;CE
FACULDADE DE TECNOLOGIA INSAEOS;INSAEOS;Cascavel;41;PR
FACULDADE REDENTOR DE CAMPOS;FACREDENTOR;Campos dos Goytacazes;33;RJ
FACULDADE EFICAZ;FACULDADE EFICAZ;Maringá;41;PR
FACULDADE DE TECNOLOGIA PORTO DAS MONÇÕES;FAMO;Porto Feliz;35;SP
INSTITUTO FEDERAL DE EDUCAÇÃO, CIENCIA E TECNOLOGIA DE BRASILIA;IFB;Brasília;53;DF
FACULDADE DE TECNOLOGIA SENAI PERNAMBUCO;;Recife;26;PE
FACULDADE PITÁGORAS DE MACEIÓ;;Maceió;27;AL
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO;IFBAIANO;Salvador;29;BA
FACULDADE DE TECNOLOGIA SENAI CONDE JOSÉ VICENTE DE AZEVEDO;;São Paulo;35;SP
FACULDADES INTEGRADAS DE SERGIPE;FISE;Tobias Barreto;28;SE
FACULDADE PIAGET;FACPIAGET;Suzano;35;SP
FACULDADE MAURÍCIO DE NASSAU DE CARUARU;FMN Caruaru;Caruaru;26;PE
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARANÁ;IFPR;Curitiba;41;PR
FACULDADE PROGRESSO;FAP;Guarulhos;35;SP
FACULDADE DE TECNOLOGIA SENAI CASCAVEL;;Cascavel;41;PR
FACULDADE DE TECNOLOGIA SENAI TOLEDO;;Toledo;41;PR
FACULDADE DE TECNOLOGIA SENAI CURITIBA;;Curitiba;41;PR
FACULDADE DE TECNOLOGIA SENAI MARINGÁ;;Maringá;41;PR
FACULDADE DE TECNOLOGIA SENAI LONDRINA;;Londrina;41;PR
FACULDADE DE TECNOLOGIA FRANCISCO MORATO;FFRAMO;Francisco Morato;35;SP
FACULDADE TECNOLÓGICA DENTAL CEEO;ESD-CEEO;Igrejinha;43;RS
Faculdade de Tecnologia do Ipê;FAIPE;Cuiabá;51;MT
TREVISAN ESCOLA SUPERIOR DE NEGÓCIOS-;TEN;Ribeirão Bonito;35;SP
FACULDADE HORIZONTE;FACHORIZONTE;Brasília;53;DF
FACULDADE PRAIA GRANDE;FPG;Praia Grande;35;SP
FACULDADE DE CIÊNCIAS DA SAÚDE DE BARRETOS DR. PAULO PRATA;FCSB;Barretos;35;SP
FACULDADE INTEGRADA CARAJÁS;FIC;Redenção;15;PA
FACULDADE TEOLÓGICA EVANGÉLICA DO RIO DE JANEIRO;FATERJ;Rio de Janeiro;33;RJ
FACULDADE SÃO GABRIEL DA PALHA;FASG;São Gabriel da Palha;32;ES
FACULDADE DE CIÊNCIAS DO TOCANTINS;FACIT;Araguaína;17;TO
FACULDADE DE ENGENHARIA E INOVAÇÃO TÉCNICO PROFISSI;FEITEP;Maringá;41;PR
FACULDADE DE TECNOLOGIA EM SAÚDE - IAHCS;FATESA;Porto Alegre;43;RS
FACULDADE DE TECNOLOGIA EM SAÚDE;FATESA;Ribeirão Preto;35;SP
FACULDADE DO NORDESTE DA BAHIA;FANEB;Coronel João Sá;29;BA
UNIVERSIDADE FEDERAL DA INTEGRAÇÃO LATINO-AMERICANA;UNILA;Foz do Iguaçu;41;PR
Universidade Estadual do Norte do Paraná;UENP;Jacarezinho;41;PR
UNIVERSIDADE ALTO VALE DO RIO DO PEIXE;UNIARP;Caçador;42;SC
UNIVERSIDADE FEDERAL DO OESTE DO PARÁ;UFOPA;Santarém;15;PA
FACULDADE MASTER DE PARAUAPEBAS - FAMAP;FAMAP;Parauapebas;15;PA
UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;UFFS;Chapecó;42;SC
FACULDADE JARDINS;FAJAR;Aracaju;28;SE
Faculdade de Jaraguá;;Jaraguá;52;GO
FACULDADE DE TECNOLOGIA ALCIDES MAYA;AMTEC;Porto Alegre;43;RS
FACULDADE DE TECNOLOGIA, EDUCAÇÃO SUPERIOR E PROFISSIONAL;FATESP;Teresina;22;PI
Faculdade Brasileira de Ensino, Pesquisa e Extensão;FABEX;João Pessoa;25;PB
Faculdade IDEAU;IDEAU;Marau;43;RS
Faculdade Presidente Antônio Carlos de Ubá;;Ubá;31;MG
Faculdade Noroeste do Mato Grosso;AJES;Juína;51;MT
FACULDADE PARA O DESENVOLVIMENTO SUSTENTÁVEL DA AMAZÔNIA;FADESA;Parauapebas;15;PA
Faculdade FIPECAFI;FIPECAFI;São Paulo;35;SP
Faculdade de Ciencias Humanas e Sociais de Serra Talhada;FACHUSST;Serra Talhada;26;PE
FACULDADE DOM HEITOR SALES;FAHS;Natal;24;RN
FACULDADE SEDAC;SEDAC;Várzea Grande;51;MT
Faculdade Única de Ipatinga;FUNIP;Ipatinga;31;MG
Faculdade de Direito de Ipatinga;FADIPA;Ipatinga;31;MG
FACULDADE ÁLIS DE BOM DESPACHO;;Bom Despacho;31;MG
Faculdade Presidente Antônio Carlos de Conselheiro Lafaiete;;Conselheiro Lafaiete;31;MG
Faculdade Presidente Antônio Carlos de Visconde do Rio Branco;;Visconde do Rio Branco;31;MG
Faculdade Presidente Antônio Carlos de Leopoldina;;Leopoldina;31;MG
UNIVERSIDADE DA INTEGRAÇÃO INTERNACIONAL DA LUSOFONIA AFRO-BRASILEIRA;UNILAB;Redenção;23;CE
Faculdade de Tecnologia SENAI Roberto Simonsen;;São Paulo;35;SP
Faculdade de Tecnologia SENAI Suiço-Brasileira Paulo Ernesto Tolle;;São Paulo;35;SP
FACULDADE IRECÊ;FAI;Irecê;29;BA
Instituto Federal de Educação, Ciência e Tecnologia do Acre;IFAC;Rio Branco;12;AC
Instituto Galileo de Ensino Superior;;Teresina;22;PI
Facudade de Morrinhos;FAM;Morrinhos;52;GO
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO DO SUL;IFMS;Campo Grande;50;MS
FACULDADE CATÓLICA DE SÃO JOSÉ DOS CAMPOS;CATÓLICA-SJC;São José dos Campos;35;SP
INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAPÁ;IFAP;Macapá;16;AP
Faculdade Batista do Cariri;FBC;Crato;23;CE
Faculdade de Tecnologia de Mogi das Cruzes;FATEC-MC;Mogi das Cruzes;35;SP
Faculdade de Tecnologia de São José dos Campos - Jessen Vidal;FATECSJCAMPOS;São José dos Campos;35;SP
Faculdade de Tecnologia Santo André;FATEC-SA;Santo André;35;SP
Faculdade de Tecnologia de Itaquaquecetuba;Fatec Itaqua;Itaquaquecetuba;35;SP
FACULDADE DE CIÊNCIAS EXATAS DE GARANHUNS;FACEG;Garanhuns;26;PE
Fatec Cruzeiro - Prof. Waldomiro May;;Cruzeiro;35;SP
Faculdade de Tecnologia de Piracicaba;Fatec Piracicaba;Piracicaba;35;SP
Faculdade de Tecnologia de Pindamonhangaba;FATEC PI;Pindamonhangaba;35;SP
FACULDADE DE TECONOLOGIA DA ZONA SUL;FATEC ZONASUL;São Paulo;35;SP
Faculdade de Tecnologia de Bauru;FATEC;Bauru;35;SP
Faculdade de Tecnologia de Itapetininga - Prof.Antônio Belizandro Barbosa Rezende;Fatec - Itapetininga;Itapetininga;35;SP
Faculdade de Tecnologia Dom Amaury Castanho;Fatec Itu;Itu;35;SP
Faculdade de Tecnologia de Sertãozinho;FATEC SERTÃOZINHO;Sertãozinho;35;SP
Faculdade de Tecnologia de Araçatuba;FATEC Araçatuba;Araçatuba;35;SP
Faculdade de Tecnologia de Capão Bonito;FATEC-CB;Capão Bonito;35;SP
Faculdade de Tecnologia Dr. Thomaz Novelino;FATEC Franca;Franca;35;SP
Faculdade de Tecnologia de Osasco - Prefeito Hirant Sanazar;Fatec Osasco;Osasco;35;SP
Fatec Arthur Azevedo - Mogi Mirim;FATECMM;Moji Mirim;35;SP
FACULDADE DE TECNOLOGIA PROFESSOR ANTÔNIO SEABRA;FATEC LINS;Lins;35;SP
Faculdade de Tecnologia de São Caetano do Sul;FATEC SCS;São Caetano do Sul;35;SP
Faculdade de Tecnologia do Ipiranga;FATECIPI;São Paulo;35;SP
Faculdade de Tecnologia de Guarulhos;FATEC GR;Guarulhos;35;SP
FACULDADE DE TECNOLOGIA DE JABOTICABAL;FATEC JB;Jaboticabal;35;SP
Faculdade de Tecnologia de Barueri;Fatec Barueri;Barueri;35;SP
Faculdade de Tecnologia de Jales;Fatec Jales;Jales;35;SP
FACULDADE SUDOESTE PAULISTA-ITAPETININGA;FSP;Itapetininga;35;SP
Faculdade de Tecnologia Estudante Rafael Almeida Camarinha - Marilia;Fatec Marilia;Marília;35;SP
Faculdade de Tecnologia de São Sebastião;Fatec SS;São Sebastião;35;SP
FACULDADE DE TECNOLOGIA DE TATUÍ - PROF. WILSON ROBERTO RIBEIRO DE CAMARGO;FATEC TATUÍ;Tatuí;35;SP
FACULDADE 2001;;Recife;26;PE
Faculdade Motiva;FAM;João Pessoa;25;PB
Faculdade Católica Paulista;FACAP;Marília;35;SP
Faculdade Itaquá;UNEITAQUÁ;Itaquaquecetuba;35;SP
SOBRESP - Faculdade de Ciências da Saúde;SOBRESP;Santa Maria;43;RS
Faculdade Gaúcha;FAG;Porto Alegre;43;RS
